SnapDate,Srce,Province,PublishedDate,PropertyType,PropertyState,Bdroom,Bath,Parking,MtTot,PriceUF,UFxMt2,ValueScore,Score,Link
20200707,portal inmobiliario,Las Condes,06/20/2020,House,usada,3,3,1,110,6875,62,2860,416,https://www.portalinmobiliario.com/venta/casa/las-condes-metropolitana/5675199-la-goleta-788-uda#position=3&type=item&tracking_id=9c2cfbc2-f149-4fd5-9f7e-c363780a4e74
20200707,portal inmobiliario,Las Condes,04/14/2020,House,usada,3,1,1,162,5555,34,2916,524,https://www.portalinmobiliario.com/venta/casa/las-condes-metropolitana/5556916-metro-y-mall-los-dominicos-uda#position=6&type=item&tracking_id=9c2cfbc2-f149-4fd5-9f7e-c363780a4e74
20200707,portal inmobiliario,Las Condes,08/07/2020,House,usada,3,2,1,120,4895,40,2640,539,https://www.portalinmobiliario.com/venta/casa/las-condes-metropolitana/5708594-cristobal-colon-paul-harris-uda#position=1&type=item&tracking_id=9c2cfbc2-f149-4fd5-9f7e-c363780a4e74
20200707,portal inmobiliario,Vitacura,12/04/2020,Aparment,usada,4,2,1,115,6300,54,2990,474,https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5552025-lo-matta-las-hualtatas-uda#position=2&type=item&tracking_id=41ed21bc-03e9-4c9d-b2ee-362368a50779
20200707,portal inmobiliario,Vitacura,06/27/2020,House,usada,3,2,2,125,6944,55,3000,432,https://www.portalinmobiliario.com/venta/casa/vitacura-metropolitana/5633501-la-aurora-1785-uda#position=1&type=item&tracking_id=7a179f42-d429-4d20-9e55-a969f854cdc1
20200707,portal inmobiliario,Santiago,12/05/2020,House,usada,3,2,1,100,6969,69,2200,315,https://www.portalinmobiliario.com/venta/casa/santiago-metropolitana/5685878-metro-santa-ana-y-cumming-uda#position=33&type=item&tracking_id=0e17d6a7-c654-4305-9a59-4b71cf81e060
20200707,portal inmobiliario,Santiago,04/23/2020,House,usada,5,5,2,163,6622,40,7172,1083,https://www.portalinmobiliario.com/MLC-524432877-casa-en-venta-metro-rondizzoni-_JM#position=14&type=item&tracking_id=0e17d6a7-c654-4305-9a59-4b71cf81e060
20200707,portal inmobiliario,Santiago,07/05/2020,House,usada,3,3,1,200,4340,21,5200,1198,https://www.portalinmobiliario.com/MLC-525806304-casa-en-venta-av-jose-arrieta-_JM#position=8&type=item&tracking_id=0e17d6a7-c654-4305-9a59-4b71cf81e060
20200707,portal inmobiliario,Santiago,12/05/2020,House,usada,4,2,1,220,6041,27,5720,946,https://www.portalinmobiliario.com/venta/casa/santiago-metropolitana/5609345-av-general-gana-metro-nuble-uda#position=5&type=item&tracking_id=0e17d6a7-c654-4305-9a59-4b71cf81e060
20200707,portal inmobiliario,Santiago,04/23/2020,House,usada,4,4,2,175,4900,28,6300,1285,https://www.portalinmobiliario.com/MLC-524432903-casa-en-venta-metro-zapadores-_JM#position=13&type=item&tracking_id=0e17d6a7-c654-4305-9a59-4b71cf81e060
20200707,portal inmobiliario,Santiago,12/05/2020,House,usada,3,2,2,350,6000,17,8400,1400,https://www.portalinmobiliario.com/venta/casa/santiago-metropolitana/5683844-metropolitana-region-santiago-uda#position=1&type=item&tracking_id=0e17d6a7-c654-4305-9a59-4b71cf81e060
20200707,portal inmobiliario,Santiago,07/05/2020,House,usada,3,3,3,200,6900,34,6000,869,https://www.portalinmobiliario.com/MLC-525806449-casa-en-venta-walker-martinezcolombia-_JM#position=6&type=item&tracking_id=0e17d6a7-c654-4305-9a59-4b71cf81e060
20200707,portal inmobiliario,Santiago,04/23/2020,House,usada,3,3,3,110,6700,60,3300,492,https://www.portalinmobiliario.com/MLC-524430579-casa-en-venta-plaza-las-campanas-_JM#position=20&type=item&tracking_id=0e17d6a7-c654-4305-9a59-4b71cf81e060
20200707,portal inmobiliario,Santiago,05/28/2020,House,usada,3,3,3,160,4861,30,4800,987,https://www.portalinmobiliario.com/MLC-529532147-casa-en-venta-cerro-negro-_JM#position=4&type=item&tracking_id=0e17d6a7-c654-4305-9a59-4b71cf81e060
20200707,portal inmobiliario,Santiago,07/06/2020,House,usada,4,4,3,165,6000,36,6270,1045,https://www.portalinmobiliario.com/MLC-530842246-casa-en-venta-el-guanaco-norte-_JM#position=2&type=item&tracking_id=0e17d6a7-c654-4305-9a59-4b71cf81e060
20200707,portal inmobiliario,Santiago,05/29/2020,House,usada,3,3,2,160,4166,26,4480,1075,https://www.portalinmobiliario.com/MLC-529607723-casa-en-venta-juanita-aguirre-_JM#position=3&type=item&tracking_id=0e17d6a7-c654-4305-9a59-4b71cf81e060
20200707,portal inmobiliario,Santiago,04/21/2020,House,usada,3,3,1,170,5555,32,4420,795,https://www.portalinmobiliario.com/MLC-524329543-casa-en-venta-francisco-de-villagra-_JM#position=28&type=item&tracking_id=0e17d6a7-c654-4305-9a59-4b71cf81e060
20200707,portal inmobiliario,Santiago,04/23/2020,House,usada,3,3,3,169,6000,35,5070,845,https://www.portalinmobiliario.com/MLC-524432146-casa-en-venta-el-guanaco-norte-_JM#position=15&type=item&tracking_id=0e17d6a7-c654-4305-9a59-4b71cf81e060
20200707,portal inmobiliario,Santiago,03/30/2020,House,usada,3,3,3,135,6900,51,4050,586,https://www.portalinmobiliario.com/MLC-522932150-casa-en-venta-metro-rojas-magallanes-_JM#position=31&type=item&tracking_id=0e17d6a7-c654-4305-9a59-4b71cf81e060
20200707,portal inmobiliario,Huechuraba,05/27/2020,Aparment,usada,3,2,1,120,6000,50,2640,440,https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5634026-camino-de-cintura-huechuraba-departamento-1467-uda#position=27&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2
20200707,portal inmobiliario,Huechuraba,06/24/2020,Aparment,usada,3,3,2,128,6990,54,3584,512,https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5681338-av-del-parque-comodos-espacios-vista-despejada-uda#position=10&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2
20200707,portal inmobiliario,Huechuraba,05/27/2020,Aparment,usada,3,2,2,252,6400,25,6048,945,https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5579495-camino-de-cintura-gran-patio-de-uso-exclusivo-2-estacionamientos-uda#position=29&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2
20200707,portal inmobiliario,Huechuraba,11/05/2020,Aparment,usada,3,2,1,130,5300,40,2860,539,https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5606462-departamento-como-nuevo-recien-pintado-uda#position=39&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2
20200707,portal inmobiliario,Huechuraba,09/03/2020,Aparment,usada,3,2,1,112,5800,51,2464,424,https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5185162-impecable-departamento-camino-cintura-uda#position=6&type=item&tracking_id=e94ee454-ac19-425c-8b9c-4acf3eecae8d
20200707,portal inmobiliario,Huechuraba,06/16/2020,Aparment,usada,3,2,2,100,6150,61,2400,390,https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5667622-vende-pedro-fontova-corredora-mejor-sector-no-dejar-de-ver-uda#position=15&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2
20200707,portal inmobiliario,Huechuraba,10/06/2020,Aparment,usada,3,2,1,137,5600,40,3014,538,https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5658767-camino-de-cintura-disponibilidad-inmediata-uda#position=18&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2
20200707,portal inmobiliario,Huechuraba,05/21/2020,Aparment,usada,3,2,1,230,5300,23,5060,954,https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5615361-berta-correa-los-libertadores-uda#position=30&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2
20200707,portal inmobiliario,Huechuraba,04/13/2020,Aparment,usada,3,2,1,100,4200,42,2200,523,https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5554623-hermoso-departamento-en-pedro-fontova-uda#position=49&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2
20200707,portal inmobiliario,Huechuraba,04/06/2020,Aparment,usada,3,2,1,107,4500,42,2354,523,https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5645787-lindo-departamento-inmejorable-ubicacion-ga-uda#position=23&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2
20200707,portal inmobiliario,Huechuraba,05/15/2020,Aparment,usada,4,3,2,122,5600,45,3904,697,https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5613782-excelente-departamento-en-el-mejor-sector-pv-uda#position=34&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2
20200707,portal inmobiliario,Huechuraba,07/07/2020,Aparment,usada,4,4,2,175,6100,34,6300,1032,https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5706816-pedro-fontova-el-carmen-tour-virtual-2-suite-4d4b-2-estacionamientos-175-m2-uda#position=1&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2
20200707,portal inmobiliario,Huechuraba,09/04/2020,Aparment,usada,3,2,2,152,6200,40,3648,588,https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5549256-departamento-con-patio-pedro-fontova-huechuraba-uda#position=1&type=item&tracking_id=e94ee454-ac19-425c-8b9c-4acf3eecae8d
20200707,portal inmobiliario,Huechuraba,05/06/2020,Aparment,usada,4,3,1,150,6500,43,4500,692,https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5650301-vende-exclusivo-oportunidad-modelo-de-140-mts-uda#position=20&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2
20200707,portal inmobiliario,Huechuraba,08/04/2020,Aparment,usada,4,4,1,169,6300,37,5746,912,https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5548086-pedro-fontova-7788-uda#position=2&type=item&tracking_id=e94ee454-ac19-425c-8b9c-4acf3eecae8d
20200707,portal inmobiliario,Huechuraba,05/18/2020,Aparment,usada,3,2,1,100,5100,51,2200,431,https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5615823-del-roble-1578-uda#position=33&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2
20200707,portal inmobiliario,Huechuraba,05/28/2020,Aparment,usada,3,2,1,125,4990,39,2750,551,https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5635109-hermoso-dpto-en-cond-gran-vista-al-valle-de-huechuraba-uda#position=26&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2
20200707,portal inmobiliario,Huechuraba,04/14/2020,Aparment,usada,3,2,1,130,5300,40,2860,539,https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5555623-los-libertadores-7135-uda#position=48&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2
20200707,portal inmobiliario,Huechuraba,06/30/2020,Aparment,usada,3,2,2,130,6250,48,3120,499,https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5690446-camino-de-cintura-pedro-fontova-uda#position=7&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2
20200707,portal inmobiliario,Huechuraba,01/07/2020,Aparment,usada,3,3,2,140,5900,42,3920,664,https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5690982-remodelado-y-muy-amplio-uda#position=6&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2
20200707,portal inmobiliario,Huechuraba,04/22/2020,Aparment,usada,3,3,2,114,5630,49,3192,566,https://www.portalinmobiliario.com/MLC-524380262-departamento-en-venta-pedro-fontova-_JM#position=44&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2
20200707,portal inmobiliario,Huechuraba,12/06/2020,Aparment,usada,3,2,1,106,4700,44,2332,496,https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5662455-lindo-y-comodo-departamento-santa-marta-de-huechuraba-uda#position=17&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2
20200707,portal inmobiliario,Huechuraba,04/29/2020,Aparment,usada,3,2,1,154,5300,34,3388,639,https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5584195-los-libertadores-berta-correa-uda#position=43&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2
20200707,portal inmobiliario,Huechuraba,02/04/2020,Aparment,usada,3,2,2,102,4150,40,2448,589,https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5540039-linda-vista-sector-alta-demanda-dn-uda#position=3&type=item&tracking_id=e94ee454-ac19-425c-8b9c-4acf3eecae8d
20200707,portal inmobiliario,Huechuraba,12/01/2020,Aparment,usada,4,3,1,140,6300,45,4200,666,https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5346093-camino-de-cintura-1409-uda#position=11&type=item&tracking_id=e94ee454-ac19-425c-8b9c-4acf3eecae8d
20200707,portal inmobiliario,Huechuraba,06/26/2020,Aparment,usada,3,2,1,134,6600,49,2948,446,https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5685291-impecable-camino-de-cintura-uda#position=8&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2
20200707,portal inmobiliario,Huechuraba,11/05/2020,Aparment,usada,3,2,2,126,5500,43,3024,549,https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5606674-depto-como-nuevo-con-hermosa-vista-al-valle-uda#position=36&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2
20200707,portal inmobiliario,Huechuraba,03/25/2020,Aparment,usada,3,2,1,142,6150,43,3124,507,https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5434887-pedro-fontova-8080-uda#position=5&type=item&tracking_id=e94ee454-ac19-425c-8b9c-4acf3eecae8d
20200707,portal inmobiliario,Huechuraba,11/05/2020,Aparment,usada,3,2,2,126,5500,43,3024,549,https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5606660-hermosa-vista-desde-camino-de-cintura-uda#position=37&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2
20200707,portal inmobiliario,Huechuraba,04/06/2020,Aparment,usada,3,2,2,110,5500,50,2640,480,https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5645803-increible-departamento-colegio-sfjh-como-nuevo-ga-uda#position=22&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2
20200707,portal inmobiliario,Huechuraba,01/25/2020,Aparment,usada,3,2,1,149,5790,38,3278,566,https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5384441-rinconada-el-salto-800-departamento-10-uda#position=7&type=item&tracking_id=e94ee454-ac19-425c-8b9c-4acf3eecae8d
20200707,portal inmobiliario,Huechuraba,09/06/2020,Aparment,usada,3,2,1,115,4791,41,2530,528,https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5656734-pedro-fontovasanta-isabel-uda#position=19&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2
20200707,portal inmobiliario,Huechuraba,05/21/2020,Aparment,usada,3,3,2,147,6800,46,4116,605,https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5623915-camino-de-cintura-8030-departamento-702-uda#position=13&type=item&tracking_id=e94ee454-ac19-425c-8b9c-4acf3eecae8d
20200707,portal inmobiliario,Huechuraba,06/16/2020,Aparment,usada,3,2,1,100,5100,51,2200,431,https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5667741-vende-exclusivo-pedro-fontova-corredora-excelente-estado-mejor-sector-uda#position=13&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2
20200707,portal inmobiliario,Huechuraba,05/06/2020,Aparment,usada,3,2,1,100,4350,43,2200,505,https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5649478-amplio-departamento-en-el-mejor-sector-de-huechuraba-y-con-una-hermosa-vista-uda#position=21&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2
20200707,portal inmobiliario,Huechuraba,05/18/2020,Aparment,usada,3,2,1,115,5468,47,2530,462,https://www.portalinmobiliario.com/MLC-527810912-departamento-en-huechuraba-_JM#position=32&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2
20200707,portal inmobiliario,Huechuraba,11/05/2020,Aparment,usada,3,3,2,100,4700,47,2800,595,https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5605156-pedro-fontova-7150-uda#position=40&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2
20200707,portal inmobiliario,Huechuraba,04/15/2020,Aparment,usada,3,2,2,125,6000,48,3000,500,https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5560352-camino-de-cintura-1409-uda#position=46&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2
20200707,portal inmobiliario,Huechuraba,04/13/2020,Aparment,usada,3,3,2,140,5900,42,3920,664,https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5550699-remodelado-y-muy-amplio-uda#position=50&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2
20200707,portal inmobiliario,Huechuraba,04/18/2020,Aparment,usada,4,3,2,150,6850,45,4800,700,https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5565286-hermoso-departamento-con-linda-vista-dn-uda#position=45&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2
20200707,portal inmobiliario,Huechuraba,05/29/2020,Aparment,usada,3,3,2,107,4400,41,2996,680,https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5637620-pedro-fontova-alberto-undurraga-uda#position=25&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2
20200707,portal inmobiliario,Huechuraba,11/05/2020,Aparment,usada,3,2,1,130,5300,40,2860,539,https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5606480-departamento-como-nuevo-en-hermoso-condominio-uda#position=38&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2
20200707,portal inmobiliario,Huechuraba,07/07/2020,House,usada,5,4,2,220,6930,31,8800,1269,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5707112-el-sauce-pedro-fontova-4d3b-mas-servicios-140220-m2-uda#position=3&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,05/14/2020,House,usada,4,3,3,180,5200,28,6120,1176,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5612165-calle-berta-correa-1961-uda#position=37&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,12/05/2020,House,usada,4,4,2,200,6500,32,7200,1107,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5609134-frente-a-saint-joseph-y-lider-express-uda#position=45&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,04/20/2020,House,usada,4,3,2,160,6000,37,5120,853,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5567579-torreon-del-carmen-ii-uda#position=25&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394
20200707,portal inmobiliario,Huechuraba,12/05/2020,House,usada,4,2,2,150,4700,31,4200,893,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5609224-torreon-del-carmen-huechuraba-uda#position=42&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,06/25/2020,House,usada,5,3,2,200,6190,30,7200,1163,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5683804-av-santa-marta-alberto-undurraga-pedro-fontova-uda#position=12&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,10/06/2020,House,usada,3,2,1,148,4700,31,3256,692,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5658141-excelente-oportunidad-dentro-de-microbarrio--uda#position=19&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,08/04/2020,House,usada,5,3,3,181,5555,30,6878,1238,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5548901-avenida-el-guanaco-norte-2000-uda#position=37&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394
